,serial_number,capacity_bytes,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_9_raw,smart_193_raw,smart_194_raw,smart_241_raw,smart_242_raw
3594,Z3025L55,4000787030016,1,0.0,3.0,0.0,0.0,0.0,36458,55604.0,23,24115465709.0,198006090335.0
1758,Z300YM87,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36488,12592.0,21,25674591067.0,177445896192.0
20297,Z305EJ7C,4000787030016,1,16.0,7.0,0.0,8.0,8.0,24727,4286.0,28,40905059952.0,117379202639.0
18697,Z305D65Y,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25131,8534.0,25,43511309320.0,135333739384.0
3389,Z30252BT,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36074,42961.0,24,24313111255.0,176813425176.0
22668,Z305D5BZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25347,3866.0,25,44131464632.0,129834271358.0
9960,Z304KDHK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28040,6339.0,22,51298949416.0,110193864661.0
8903,S300XBCJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30077,126583.0,22,44461703544.0,126455340129.0
3995,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28659,179158.0,27,24045679783.0,226849212157.0
7539,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28658,184689.0,27,23346568889.0,227588970378.0
8509,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23364,2125.0,28,34670066320.0,131287238571.0
14431,Z305833E,4000787030016,1,16.0,22.0,0.0,120.0,120.0,25688,8802.0,20,45398225176.0,108398207930.0
3996,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28635,179158.0,27,24043811429.0,226816009342.0
6147,Z3059C7A,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25687,10183.0,26,46386781664.0,96909221499.0
7537,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28635,184689.0,27,23344850847.0,227560844288.0
2236,Z305DHV2,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25307,5072.0,23,44750386680.0,108273523053.0
8505,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23340,2125.0,28,34667960520.0,131128809863.0
12368,Z305GVXN,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24726,53748.0,22,37590608448.0,106494214901.0
14441,Z305833E,4000787030016,1,16.0,22.0,0.0,120.0,120.0,25664,8802.0,20,45382414576.0,108283747649.0
6565,Z302SW0B,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29123,20361.0,18,52526964952.0,109659443871.0
4002,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28610,179158.0,27,24041757384.0,226783455651.0
7729,Z305L4SN,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24221,4795.0,23,40112952408.0,126354783212.0
7550,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28610,184689.0,27,23343040884.0,227531946903.0
16327,S301GPDS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28425,11784.0,32,49542423960.0,99625611726.0
8518,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23316,2125.0,28,34662074328.0,130993418935.0
6111,Z305M8J9,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24189,3532.0,25,40951120024.0,101489553269.0
14468,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25641,8802.0,19,45368465768.0,108165954877.0
20949,S3010T39,4000787030016,0,0.0,0.0,0.0,0.0,0.0,32193,33201.0,20,56397312960.0,128909214278.0
4002,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28586,179158.0,26,24039892253.0,226751523181.0
11792,Z304KCCD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27245,105178.0,26,15697137921.0,83811989713.0
7550,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28586,184689.0,26,23341079221.0,227500782496.0
19862,S300YQL5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31203,141637.0,19,47056032696.0,127734282754.0
8518,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23292,2125.0,28,34659362888.0,130808816588.0
7612,S300Z5LH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30397,28599.0,18,56473517512.0,158370927470.0
14468,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25616,8802.0,20,45354857640.0,108053415806.0
17879,Z304KBX8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27057,6635.0,22,44550813336.0,128399532819.0
4009,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28563,179158.0,26,24038054708.0,226722529754.0
100,Z305D2NS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,19854,70691.0,22,12149534787.0,55596851749.0
7560,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28563,184689.0,27,23339260097.0,227469873618.0
21843,Z304JP8C,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28103,6007.0,22,47806273360.0,124147348967.0
8529,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23268,2125.0,28,34657354568.0,130641844465.0
16119,Z302AB92,4000787030016,0,0.0,0.0,0.0,0.0,0.0,33869,53886.0,20,56631657992.0,129502404578.0
14494,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25592,8802.0,20,45337025536.0,107979915817.0
13638,Z30543ST,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24725,55778.0,21,38643311816.0,105740779479.0
4014,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28538,179158.0,26,24036185229.0,226691010296.0
17320,Z3029ZXE,4000787030016,0,0.0,0.0,0.0,0.0,0.0,32202,35236.0,18,55675076415.0,129245345825.0
7571,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28538,184689.0,27,23337441577.0,227439497407.0
3055,Z304JPST,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28037,10495.0,21,50180647768.0,113841621307.0
8542,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23244,2125.0,28,34655483952.0,130483861188.0
8496,Z302A14V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,34566,84641.0,24,24108492977.0,269394705367.0
14514,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25568,8802.0,20,45327372448.0,107934105804.0
1177,Z304JL5N,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28058,7526.0,22,46195482696.0,133841963763.0
4014,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28514,179158.0,27,24034384782.0,226658981580.0
14188,Z302SY4J,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29143,19625.0,24,52833666304.0,96997915717.0
7570,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28514,184689.0,27,23335740879.0,227410203209.0
1427,S301KWK5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28037,9074.0,26,49289375584.0,105302195448.0
8541,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23220,2125.0,28,34651727696.0,130362079053.0
9845,Z305D266,4000787030016,0,0.0,2.0,0.0,0.0,0.0,25348,4365.0,28,43999048232.0,109156178252.0
14514,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25543,8802.0,21,45307445752.0,107830308837.0
19883,Z304JXB5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28062,5780.0,24,48344106864.0,129055019668.0
4014,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28491,179158.0,25,24032503029.0,226629287376.0
12034,Z3023V3Q,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36631,45947.0,28,23796959084.0,204821665437.0
7570,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28490,184689.0,26,23333956563.0,227382521553.0
11968,Z305DGYZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25307,3040.0,25,44122140000.0,133274328359.0
8541,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23196,2125.0,30,34646562000.0,130187712696.0
10251,Z305DTQX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25307,4636.0,27,44185993312.0,111451204049.0
14514,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25521,8802.0,20,45289483368.0,107774056585.0
14112,Z302SQ2V,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29144,20419.0,20,52687393400.0,101954697906.0
4014,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28466,179158.0,25,24030633238.0,226596131085.0
15202,Z304HWP4,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28038,7901.0,28,51580495640.0,111788420993.0
7571,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28466,184689.0,26,23332149789.0,227351292364.0
4122,Z3023W7L,4000787030016,0,0.0,18.0,0.0,8.0,8.0,35733,108343.0,25,28946592442.0,240344026086.0
8542,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23172,2125.0,27,34644169968.0,130013159178.0
12660,Z302ETDW,4000787030016,0,0.0,0.0,0.0,0.0,0.0,33870,56958.0,19,55025297144.0,124038556284.0
14516,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25496,8802.0,20,45275741520.0,107686409544.0
6226,S300Z450,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29126,20759.0,36,53185784664.0,119431661306.0
4014,Z3040Q3F,4000787030016,1,0.0,0.0,0.0,0.0,0.0,28442,179158.0,25,24028572134.0,226557743060.0
9242,Z305GWL5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24871,3852.0,27,42102444232.0,122391194834.0
7573,Z303Y36D,4000787030016,1,0.0,0.0,1.0,0.0,0.0,28442,184689.0,26,23330442048.0,227320701559.0
18236,Z300ZTVR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36413,14914.0,23,25735621393.0,161901296230.0
8545,Z303PTMM,4000787030016,1,0.0,0.0,0.0,0.0,0.0,23148,2125.0,28,34635641368.0,129844182778.0
5222,S300YBRK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30004,40575.0,18,50508964200.0,159279650477.0
14523,Z305833E,4000787030016,1,16.0,15.0,0.0,56.0,56.0,25473,8802.0,19,45264362584.0,107584622816.0
2958,Z304JWH4,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28036,2778.0,23,52387008656.0,157198940544.0
1056,Z305D4EC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24914,9616.0,30,40123171440.0,117019251047.0
12602,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31375,42997.0,23,51985331392.0,119001604173.0
12602,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31351,42997.0,22,51962404512.0,118861503410.0
11551,S301NGH1,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27386,14261.0,24,46782396736.0,123141051412.0
12604,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31327,42997.0,22,51936723824.0,118748138093.0
4493,Z304HKT9,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26911,5780.0,21,45562092336.0,133030401756.0
12610,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31304,42997.0,22,51904102392.0,118635397974.0
11461,S3010MFG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30414,36748.0,20,54193196112.0,112453895705.0
12610,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31280,42997.0,22,51890450024.0,118524477873.0
16963,Z304KCWD,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26913,5802.0,21,44392519760.0,139243341383.0
12610,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31256,42997.0,22,51864766424.0,118437170727.0
6285,Z304J0F8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27935,6712.0,22,48232635328.0,135126739397.0
12613,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31231,42997.0,22,51844874760.0,118312282669.0
15103,S301PRL5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27368,11222.0,31,48252178560.0,108234422922.0
12613,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31208,42997.0,22,51812306896.0,118215775208.0
19959,Z302AKQ9,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31363,39236.0,27,55026312360.0,119937529593.0
12613,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31184.0,42997.0,22.0,51792594176.0,118106627644.0
8473,Z305D66C,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25159,4276.0,20,42787266848.0,105393667663.0
12608,S300Z7A5,4000787030016,1,0.0,0.0,0.0,0.0,0.0,31159,42997.0,21,51770438704.0,118035079050.0
22615,Z300YMHA,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36127,31814.0,27,25267554120.0,268979527884.0
13072,Z3025WF8,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36451,132630.0,31,24317400945.0,262570759319.0
6599,S300YT91,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30225,38519.0,20,54351725128.0,118650576034.0
10822,Z304KA4N,4000787030016,1,40.0,9.0,0.0,8.0,8.0,26513,142258.0,22,27583008120.0,132125427098.0
22020,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31383,41942.0,18,53240303731.0,129538158323.0
10824,Z304KA4N,4000787030016,1,40.0,9.0,0.0,8.0,8.0,26489,142258.0,21,27581474536.0,131997232442.0
13041,Z3025Y7B,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36458,34804.0,25,23627866384.0,169131222332.0
22025,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31359,41942.0,19,53227101675.0,129396055618.0
22863,S30111FB,4000787030016,0,0.0,5.0,0.0,0.0,0.0,32023,17793.0,16,56608446936.0,157900027154.0
10830,Z304KA4N,4000787030016,1,40.0,9.0,0.0,8.0,8.0,26466,142258.0,21,27579702736.0,131869941246.0
17666,Z304HTHK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26843,11045.0,18,47858939856.0,105738982084.0
22031,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31334,41942.0,18,53203051683.0,129270130310.0
22828,Z302AKXR,4000787030016,0,0.0,0.0,0.0,0.0,0.0,33891,143179.0,26,23259083985.0,212927429446.0
10830,Z304KA4N,4000787030016,1,40.0,9.0,0.0,8.0,8.0,26441,142258.0,21,27576141800.0,131714335227.0
16746,Z302T7BK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28260,11928.0,29,51902552368.0,114088277441.0
22031,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31310,41942.0,19,53169796243.0,129144301989.0
5386,S300WFAZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29854,37429.0,17,56185828456.0,119981125119.0
10830,Z304KA4N,4000787030016,1,32.0,8.0,0.0,8.0,8.0,26418,142258.0,22,27574243304.0,131570182833.0
4655,Z305B6MT,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26380,34817.0,21,44730422672.0,147865451415.0
22031,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31287,41942.0,18,53144912987.0,128993503621.0
15757,Z305GCHL,4000787030016,0,0.0,0.0,0.0,0.0,0.0,12219,841.0,22,14050044200.0,87383275973.0
10834,Z304KA4N,4000787030016,1,32.0,8.0,0.0,8.0,8.0,26394,142258.0,21,27570110056.0,131409138371.0
4455,Z30251ZY,4000787030016,0,0.0,0.0,1.0,0.0,0.0,36750,156721.0,26,26392358338.0,321337138057.0
22024,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31263,41942.0,18,53107213891.0,128802182263.0
14067,Z3059HNS,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25518,5779.0,19,45567046864.0,126672904489.0
10834,Z304KA4N,4000787030016,1,24.0,7.0,0.0,8.0,8.0,26369,142258.0,21,27567737744.0,131235435345.0
19339,Z30566NT,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24877,8894.0,24,42542410672.0,132694660376.0
22025,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31238,41942.0,19,53092413587.0,128649579869.0
21115,Z3029APJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,33697,57307.0,20,55789555448.0,103783669607.0
10833,Z304KA4N,4000787030016,1,16.0,5.0,0.0,8.0,8.0,26341.0,142258.0,21.0,27563413576.0,131038790654.0
13858,Z3059LDC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25516,8961.0,21,44980692184.0,112032043264.0
22025,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31214.0,41942.0,19.0,53070553019.0,128492843118.0
11102,Z302525Q,4000787030016,0,0.0,0.0,0.0,0.0,0.0,36245,109263.0,21,24069791494.0,172831023577.0
10822,Z304KA4N,4000787030016,1,16.0,5.0,0.0,8.0,8.0,26318,142258.0,21,27561236688.0,130859190185.0
271,Z305B6NX,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25518,7316.0,19,45745506312.0,113031744145.0
22020,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31190,41942.0,19,53046201867.0,128317578563.0
15716,Z305GVRK,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24053,4936.0,27,38727633736.0,109617690927.0
10822,Z304KA4N,4000787030016,1,16.0,5.0,0.0,8.0,8.0,26294,142258.0,21,27559079000.0,130691063590.0
3589,Z303XYQV,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27151,11958.0,22,46922675848.0,108906383943.0
22020,S3011601,4000787030016,1,0.0,7.0,0.0,0.0,0.0,31166,41942.0,18,53024491843.0,128180573903.0
14126,Z304HRXJ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27203,14762.0,21,46026080032.0,120889261778.0
17850,Z305D59G,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24867,10131.0,31,41977484896.0,112847691325.0
6393,Z302AKS7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28931,21603.0,31,52435883800.0,104841132266.0
12721,Z304JLH1,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26838,11257.0,22,45947639624.0,102351990462.0
5499,Z305D492,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25133,5047.0,30,44098829928.0,111233216487.0
6652,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26862,3272.0,20,45316717184.0,128356287755.0
18525,Z3040EDE,4000787030016,1,24.0,8.0,0.0,240.0,240.0,28471,72479.0,20,23841404420.0,173987897545.0
19536,Z3059Q1X,4000787030016,1,0.0,26.0,0.0,0.0,0.0,25496,9749.0,18,44868897032.0,106018573573.0
21716,S301GMZ8,4000787030016,1,0.0,69.0,0.0,0.0,0.0,29151,185082.0,23,25871465119.0,309545851839.0
6654,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26838,3272.0,20,45313523584.0,128193570077.0
3575,Z302B0HT,4000787030016,0,8.0,14.0,0.0,0.0,0.0,33675,56787.0,17,55997713248.0,439350901699.0
18531,Z3040EDE,4000787030016,1,24.0,8.0,0.0,240.0,240.0,28447,72479.0,17,23839619199.0,173960630180.0
17882,S300Z748,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31304,37218.0,17,53706922840.0,116649599860.0
19542,Z3059Q1X,4000787030016,1,0.0,26.0,0.0,0.0,0.0,25472,9749.0,18,44854536808.0,105880627855.0
17021,S301172X,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31999,38033.0,18,55043697536.0,104077094375.0
21722,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,29132,184979.0,23,25870583029.0,306794656632.0
13495,Z305KBBH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24030,4253.0,28,39999011392.0,114938614457.0
6653,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26814,3272.0,20,45310188136.0,128026494858.0
11351,Z304L8S7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26865,5025.0,19,44465918936.0,133795260216.0
18531,Z3040EDE,4000787030016,1,24.0,8.0,0.0,240.0,240.0,28424,72479.0,17,23837836295.0,173933441344.0
6560,S300Z82P,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28934,20493.0,22,52008936216.0,106186378891.0
19542,Z3059Q1X,4000787030016,1,0.0,26.0,0.0,0.0,0.0,25448,9749.0,19,44837489928.0,105714313553.0
9137,Z305BB39,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25115,2717.0,25,44005024544.0,130693709844.0
21722,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,29109,184979.0,23,25868480509.0,306761603271.0
6364,S3011692,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31925,31399.0,24,57763304944.0,128221953216.0
6653,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26790,3272.0,20,45306316272.0,127874100038.0
5946,Z303VH37,4000787030016,0,0.0,0.0,0.0,0.0,0.0,13140,14903.0,33,9572331646.0,19675577997.0
18531,Z3040EDE,4000787030016,1,24.0,7.0,0.0,80.0,80.0,28399,72479.0,19,23835853793.0,173905514130.0
17923,S301LPGH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26377,137830.0,23,30765347176.0,130225435506.0
19542,Z3059Q1X,4000787030016,1,0.0,26.0,0.0,0.0,0.0,25424,9749.0,19,44824653920.0,105577219641.0
1461,Z305GWG3,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24680,4070.0,22,42076661344.0,133878672419.0
21722,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,29085,184979.0,23,25866362405.0,306723716040.0
13392,Z304KBQZ,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27172,16011.0,22,47900813912.0,110548493274.0
6655,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26766,3272.0,20,45303484064.0,127719680434.0
12648,Z305K212,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24533,50850.0,30,39083849080.0,94234075268.0
18522,Z3040EDE,4000787030016,1,24.0,7.0,0.0,80.0,80.0,28375,72479.0,17,23834038727.0,173867699076.0
18627,S300Z7FL,4000787030016,0,0.0,0.0,0.0,0.0,0.0,31327,37603.0,20,55077325320.0,121618035585.0
19530,Z3059Q1X,4000787030016,1,0.0,26.0,0.0,0.0,0.0,25400,9749.0,18,44805636696.0,105503114587.0
22813,Z304HSL3,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26864,6252.0,20,42716857992.0,112812194494.0
21713,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,29060,184205.0,23,25864910124.0,306687921878.0
1897,Z3029B7T,4000787030016,0,0.0,0.0,1.0,0.0,0.0,34252,54987.0,24,25002082650.0,231261668340.0
6654,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26742,3272.0,20,45301798720.0,127577067629.0
11078,Z304KBSH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27127,14307.0,22,44614216168.0,115086545234.0
18522,Z3040EDE,4000787030016,1,24.0,7.0,0.0,80.0,80.0,28352,72479.0,26,23831501002.0,173834394386.0
7863,S300Z0EC,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30847,162975.0,21,45181045656.0,127796727000.0
19532,Z3059Q1X,4000787030016,1,0.0,26.0,0.0,0.0,0.0,25376,9749.0,18,44790745648.0,105410742461.0
515,Z304KBT6,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26640,133926.0,22,28851713504.0,122437258093.0
21714,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,29036,183038.0,23,25864805202.0,306648690479.0
11456,S300XLNN,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30196,43792.0,21,56444223968.0,121704663565.0
6655,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26712.0,3272.0,20.0,45296810056.0,127384275131.0
20890,S300XCE7,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29840,38250.0,21,54109077248.0,118628779609.0
18522,Z3040EDE,4000787030016,1,24.0,7.0,0.0,88.0,88.0,28326.0,72479.0,25.0,23829231967.0,173793688350.0
9802,Z305PJYL,4000787030016,0,0.0,0.0,0.0,0.0,0.0,24533,49094.0,26,38419832536.0,107243316724.0
19530,Z3059Q1X,4000787030016,1,0.0,25.0,0.0,0.0,0.0,25347.0,9749.0,18.0,44768950816.0,105296242225.0
4254,Z302R380,4000787030016,0,0.0,0.0,0.0,0.0,0.0,28520,13991.0,28,48825772720.0,126104344707.0
21714,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,29012.0,181989.0,23.0,25864696959.0,306611700778.0
18745,S300YH04,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30366,43044.0,23,53842352632.0,122763408410.0
6644,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26688,3272.0,19,45294267920.0,127231204609.0
13242,Z301N221,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30765,17766.0,24,20563988791.0,146267912523.0
18509,Z3040EDE,4000787030016,1,24.0,7.0,0.0,88.0,88.0,28302,72479.0,20,23827444469.0,173763431683.0
21434,Z302AL1T,4000787030016,0,0.0,0.0,0.0,0.0,0.0,30366,38209.0,19,54793820000.0,120392600908.0
19521,Z3059Q1X,4000787030016,1,0.0,24.0,0.0,0.0,0.0,25322,9749.0,17,44738353256.0,105162638220.0
19466,Z305DG3A,4000787030016,0,0.0,0.0,0.0,0.0,0.0,26355,33298.0,19,45387164120.0,123522355263.0
21707,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,28988,180765.0,23,25864592055.0,306577585095.0
8018,Z3059HWG,4000787030016,0,0.0,0.0,0.0,0.0,0.0,25494,7808.0,21,46310496192.0,135631757691.0
6644,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26665,3272.0,20,45292135512.0,127071174241.0
21585,Z303Y3W7,4000787030016,0,0.0,0.0,2.0,0.0,0.0,28466,178681.0,24,24026801215.0,213518847789.0
18509,Z3040EDE,4000787030016,1,24.0,7.0,0.0,88.0,88.0,28279,72479.0,20,23825549839.0,173733035606.0
12975,Z304EP4N,4000787030016,0,0.0,0.0,0.0,0.0,0.0,23999,3902.0,22,41866134256.0,123317440999.0
19521,Z3059Q1X,4000787030016,1,0.0,24.0,0.0,0.0,0.0,25298,9749.0,19,44704899480.0,105063902944.0
10997,Z305AQTS,4000787030016,0,0.0,18.0,0.0,8.0,8.0,26338,3056.0,25,45363016272.0,130083929819.0
21707,S301GMZ8,4000787030016,1,0.0,63.0,0.0,16.0,16.0,28964,179674.0,23,25864487133.0,306543453599.0
21329,Z304K3YH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,27848,7771.0,19,47978336624.0,109777664931.0
6644,Z304KBM3,4000787030016,1,0.0,0.0,0.0,0.0,0.0,26640,3272.0,20,45289602992.0,126924622225.0
22938,W300DCVH,4000787030016,0,0.0,0.0,0.0,0.0,0.0,47069,26926.0,23,30953694274.0,243349041922.0
18511,Z3040EDE,4000787030016,1,24.0,7.0,0.0,88.0,88.0,28255,72479.0,26,23823782646.0,173704218822.0
6203,S3010MA5,4000787030016,0,0.0,0.0,0.0,0.0,0.0,29810,50102.0,17,49627905728.0,119494962061.0
19523,Z3059Q1X,4000787030016,1,0.0,21.0,0.0,0.0,0.0,25274,9749.0,19,44677388192.0,104957438656.0
